,COMMERCIAL_TEAM,COMMERCIAL_COUNTRY_NAME,PERIOD,Commercial_SUBREGION_DESC,COMMERCIAL_DISTRICT_DESCRIPTION,NET_QTY,COMMERCIAL_DISTRICT,REGION_DESCRIPTION,COMMERCIAL_SALES_TERRITORY_CODE,CROP,SALES_TC_FXACT,COMMERCIAL_AREA_DESCRIPTION,COMMERCIAL_AREA_CODE,COMMERCIAL_TEAM_DESCRIPTION,SURCHARGE,GROSS_SALES,MATERIAL_NBR,REGION_CODE,COMPANY_CODE,BASE_SALES,DISCOUNT
1129,CT5,Spain,2021.05,IBERICA,CD-Spain,222.8630516111702,CD-ES,EMEA,649.0,CUCUMBER,19976.497895349075,SOUTH EUROPE,CAW1,IBERICA,3759.0190138250255,22250.014040381328,11637934.0,1,3781.0,18490.995026556302,2273.5161450322507
1130,CT56,Hungary,2020.07,CENTRAL EUROPE & BALKANS,CD-Hungary,48.2278336675657,CD-HU,EMEA,634.0,CUCUMBER,21946.899177640797,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2532.420790243312,24798.890261534314,11637934.0,1,3440.0,22266.469471291002,2851.991083893517
1131,CT56,Hungary,2021.02,CENTRAL EUROPE & BALKANS,CD-Hungary,815.1749350568782,CD-HU,EMEA,634.0,CUCUMBER,17552.674206740783,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,3541.4738784056162,21753.242984158474,11637934.0,1,3440.0,18211.769105752857,4200.568777417691
1132,CT56,Hungary,2020.11,CENTRAL EUROPE & BALKANS,CD-Hungary,454.0592879764715,CD-HU,EMEA,634.0,CUCUMBER,20438.269551330806,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,3096.7497502326883,24357.11100472032,10835501.0,1,3440.0,21260.36125448763,3918.841453389512
1133,CT56,Hungary,2021.07,CENTRAL EUROPE & BALKANS,CD-Hungary,650.671902280735,CD-HU,EMEA,634.0,CUCUMBER,15239.651038462776,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE&ISRAEL,1590.2376868414829,18379.379920229723,10835501.0,1,3440.0,16789.14223338824,3139.7288817669464
1134,CT56,Hungary,2020.03,CENTRAL EUROPE & BALKANS,CD-Hungary,467.6502023000156,CD-HU,EMEA,634.0,CUCUMBER,29264.06661346334,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE&ISRAEL,5627.008118383832,31720.16334292502,10835501.0,1,3440.0,26093.155224541188,2456.0967294616826
1135,CT56,Hungary,2020.08,CENTRAL EUROPE & BALKANS,CD-Hungary,649.1789065740073,CD-HU,EMEA,634.0,CUCUMBER,15714.098806316711,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2351.719169956223,19691.214983246075,11637934.0,1,3440.0,17339.49581328985,3977.1161769293626
1136,CT56,Hungary,2021.07,CENTRAL EUROPE & BALKANS,CD-Hungary,1745.890613402032,CD-HU,EMEA,634.0,CUCUMBER,19362.80481189929,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,3390.474011881432,22200.088753522803,10835501.0,1,3440.0,18809.61474164137,2837.283941623513
1137,CT56,Hungary,2021.06,CENTRAL EUROPE & BALKANS,CD-Hungary,1621.024038782953,CD-HU,EMEA,634.0,CUCUMBER,27805.190637249267,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,5074.335387609507,31425.647838450986,10835501.0,1,3440.0,26351.31245084148,3620.45720120172
1138,CT56,Hungary,2021.05,CENTRAL EUROPE & BALKANS,CD-Hungary,65.10327604130242,CD-HU,EMEA,634.0,CUCUMBER,26617.574363609718,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,4596.395490286628,30784.970439573746,10835501.0,1,3440.0,26188.57494928712,4167.3960759640295
1139,CT56,Hungary,2022.05,CENTRAL EUROPE & BALKANS,CD-Hungary,549.8473355871566,CD-HU,EMEA,634.0,CUCUMBER,28142.958040882673,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,4390.788666801231,33044.53001212027,10835501.0,1,3440.0,28653.741345319035,4901.571971237592
1140,CT56,Hungary,2022.01,CENTRAL EUROPE & BALKANS,CD-Hungary,131.5392898513328,CD-HU,EMEA,634.0,CUCUMBER,23444.241273790503,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,4356.183770816879,29159.828302343773,10835501.0,1,3440.0,24803.644531526894,5715.587028553271
1141,CT56,Hungary,2020.06,CENTRAL EUROPE & BALKANS,CD-Hungary,844.4564209797504,CD-HU,EMEA,634.0,CUCUMBER,23202.061372458913,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,3989.709649394743,26132.391948327055,10835501.0,1,3440.0,22142.682298932312,2930.330575868142
1142,CT56,Hungary,2022.01,CENTRAL EUROPE & BALKANS,CD-Hungary,533.8115827191077,CD-HU,EMEA,634.0,CUCUMBER,10480.134979520226,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,1263.1158981302965,12373.542924733609,10835501.0,1,3440.0,11110.427026603313,1893.407945213383
1143,CT5,Spain,2022.08,IBERICA,CD-Spain,894.3378959085144,CD-ES,EMEA,649.0,CUCUMBER,10719.13520536874,SOUTH EUROPE,CAW1,IBERICA,1747.9700650685638,12489.556171397162,12562174.0,1,3781.0,10741.586106328597,1770.4209660284214
1144,CT5,Spain,2022.08,IBERICA,CD-Spain,1462.68186151664,CD-ES,EMEA,649.0,CUCUMBER,14487.992720150247,SOUTH EUROPE,CAW1,IBERICA,2536.424558323947,19194.655512503447,12562174.0,1,3781.0,16658.2309541795,4706.6627923532
1145,CT5,Spain,2020.08,IBERICA,CD-Spain,1039.941518616291,CD-ES,EMEA,649.0,CUCUMBER,28783.85490102183,SOUTH EUROPE,CAW1,IBERICA,4799.455326467629,34403.01023212762,12562174.0,1,3781.0,29603.554905659996,5619.155331105791
1146,CT5,Spain,2020.07,IBERICA,CD-Spain,884.8634139054162,CD-ES,EMEA,649.0,CUCUMBER,15165.269753425939,SOUTH EUROPE,CAW1,IBERICA,1813.8295258102794,16937.791779151536,10835501.0,1,3781.0,15123.962253341255,1772.5220257255976
1147,CT5,Spain,2021.05,IBERICA,CD-Spain,819.7597922992629,CD-ES,EMEA,649.0,CUCUMBER,20680.067871135197,SOUTH EUROPE,CAW1,IBERICA,3334.06126846743,24518.302600483705,12538063.0,1,3781.0,21184.241332016274,3838.234729348508
1148,CT5,Spain,2020.07,IBERICA,CD-Spain,1445.460640662439,CD-ES,EMEA,649.0,CUCUMBER,25742.53225767398,SOUTH EUROPE,CAW1,IBERICA,4237.379991309939,29971.747863365923,12538063.0,1,3781.0,25734.367872055984,4229.215605691941
1149,CT5,Spain,2020.05,IBERICA,CD-Spain,1461.565164332755,CD-ES,EMEA,649.0,CUCUMBER,19382.91671166003,SOUTH EUROPE,CAW1,IBERICA,2259.7663576352775,21351.613965309098,12538063.0,1,3781.0,19091.84760767382,1968.697253649068
1150,CT5,Spain,2022.03,IBERICA,CD-Spain,1687.812257309712,CD-ES,EMEA,649.0,CUCUMBER,20414.385442194438,SOUTH EUROPE,CAW1,IBERICA,2432.6920527480916,22253.973306266744,12538063.0,1,3781.0,19821.281253518653,1839.5878640723072
1151,CT5,Spain,2022.07,IBERICA,CD-Spain,359.0988185982653,CD-ES,EMEA,649.0,CUCUMBER,26099.99744316653,SOUTH EUROPE,CAW1,IBERICA,3223.668715945147,32115.854763913147,12538063.0,1,3781.0,28892.186047968,6015.857320746617
1152,CT5,Spain,2021.07,IBERICA,CD-Spain,613.433302103935,CD-ES,EMEA,649.0,CUCUMBER,19246.632661047617,SOUTH EUROPE,CAW1,IBERICA,3270.8675955198078,24271.82914837594,12538063.0,1,3781.0,21000.96155285613,5025.196487328321
1153,CT5,Spain,2020.06,IBERICA,CD-Spain,1408.05296879203,CD-ES,EMEA,649.0,CUCUMBER,11401.516795488304,SOUTH EUROPE,CAW1,IBERICA,2540.463540681223,14111.012722715177,12097157.0,1,3781.0,11570.549182033954,2709.495927226873
1154,CT5,Spain,2021.05,IBERICA,CD-Spain,1906.32435925075,CD-ES,EMEA,649.0,CUCUMBER,25363.88489102383,SOUTH EUROPE,CAW1,IBERICA,5017.646853780573,30566.17511660667,12538063.0,1,3781.0,25548.528262826097,5202.290225582842
1155,CT5,Spain,2020.07,IBERICA,CD-Spain,714.6791400650249,CD-ES,EMEA,649.0,CUCUMBER,22806.61973140531,SOUTH EUROPE,CAW1,IBERICA,4598.2688220851605,26076.237788377253,12538063.0,1,3781.0,21477.968966292094,3269.618056971943
1156,CT5,Spain,2022.04,IBERICA,CD-Spain,916.0535160532057,CD-ES,EMEA,649.0,CUCUMBER,9799.381716971495,SOUTH EUROPE,CAW1,IBERICA,1095.0464192857828,11814.790770311716,12538063.0,1,3781.0,10719.744351025933,2015.409053340221
1157,CT5,Spain,2022.07,IBERICA,CD-Spain,694.2715767852958,CD-ES,EMEA,649.0,CUCUMBER,12011.708535745427,SOUTH EUROPE,CAW1,IBERICA,1746.2080769908584,13586.776769639922,12097157.0,1,3781.0,11840.568692649063,1575.0682338944962
1158,CT5,Spain,2020.06,IBERICA,CD-Spain,222.7056894595063,CD-ES,EMEA,649.0,CUCUMBER,11584.178156113558,SOUTH EUROPE,CAW1,IBERICA,1624.0272458797067,15106.77184023962,12538063.0,1,3781.0,13482.744594359914,3522.593684126062
1159,CT5,Spain,2022.03,IBERICA,CD-Spain,1436.846894622544,CD-ES,EMEA,649.0,CUCUMBER,13624.761411582193,SOUTH EUROPE,CAW1,IBERICA,2459.19406783454,15634.38228096147,12538063.0,1,3781.0,13175.18821312693,2009.6208693792776
1160,CT5,Spain,2022.06,IBERICA,CD-Spain,48.87366566161961,CD-ES,EMEA,649.0,CUCUMBER,10139.473155511008,SOUTH EUROPE,CAW1,IBERICA,1409.0691773440528,11942.44327110203,12538063.0,1,3781.0,10533.374093757979,1802.9701155910222
1161,CT5,Spain,2022.06,IBERICA,CD-Spain,1226.139527241268,CD-ES,EMEA,649.0,CUCUMBER,17697.580679000377,SOUTH EUROPE,CAW1,IBERICA,2084.56918986167,19636.05668474771,12538063.0,1,3781.0,17551.487494886038,1938.4760057473318
1162,CT5,Spain,2022.01,IBERICA,CD-Spain,595.6787546862313,CD-ES,EMEA,649.0,CUCUMBER,21003.30292860334,SOUTH EUROPE,CAW1,IBERICA,2843.641393003868,23955.412423179692,12538063.0,1,3781.0,21111.771030175823,2952.1094945763493
1163,CT5,Spain,2022.06,IBERICA,CD-Spain,1666.517780467658,CD-ES,EMEA,649.0,CUCUMBER,22665.44253511508,SOUTH EUROPE,CAW1,IBERICA,1914.0928245005857,25638.883227187154,12538063.0,1,3781.0,23724.79040268657,2973.440692072075
1164,CT5,Spain,2022.06,IBERICA,CD-Spain,1507.851671350506,CD-ES,EMEA,649.0,CUCUMBER,11975.273055906506,SOUTH EUROPE,CAW1,IBERICA,1499.9389385893364,13263.09527881672,12538063.0,1,3781.0,11763.156340227382,1287.8222229102148
1165,CT56,Slovakia,2020.01,CENTRAL EUROPE & BALKANS,CD-Slovakia,519.4311524851798,CD-SK,EMEA,634.0,CUCUMBER,25215.588470541526,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,3959.1875663929077,27829.784133179834,12538063.0,1,3605.0,23870.596566786924,2614.1956626383085
1166,CT5,Spain,2022.03,IBERICA,CD-Spain,841.4650152908068,CD-ES,EMEA,649.0,CUCUMBER,29652.602818735573,SOUTH EUROPE,CAW1,IBERICA,3838.1961433277197,33815.20919151771,12538063.0,1,3781.0,29977.01304818999,4162.606372782135
1167,CT5,Spain,2021.08,IBERICA,CD-Spain,31.93239109193951,CD-ES,EMEA,649.0,CUCUMBER,22857.341343401924,SOUTH EUROPE,CAW1,IBERICA,3500.5484816805288,27257.92495299193,12538063.0,1,3781.0,23757.3764713114,4400.583609590003
1168,CT5,Spain,2021.07,IBERICA,CD-Spain,1133.321899561092,CD-ES,EMEA,649.0,CUCUMBER,29291.701831778497,SOUTH EUROPE,CAW1,IBERICA,4640.138149222056,32189.28872692212,12538063.0,1,3781.0,27549.150577700064,2897.586895143624
1169,CT5,Spain,2022.02,IBERICA,CD-Spain,1004.191499314529,CD-ES,EMEA,649.0,CUCUMBER,27507.65120159471,SOUTH EUROPE,CAW1,IBERICA,3989.1547416191515,31985.0055783532,12538063.0,1,3781.0,27995.850836734047,4477.354376758491
1170,CT5,Spain,2022.06,IBERICA,CD-Spain,991.6665796660017,CD-ES,EMEA,649.0,CUCUMBER,22367.472240026793,SOUTH EUROPE,CAW1,IBERICA,3691.606925107148,25680.21114591276,12538063.0,1,3781.0,21988.60422080561,3312.7389058859644
1171,CT5,Spain,2022.08,IBERICA,CD-Spain,1668.494181373186,CD-ES,EMEA,649.0,CUCUMBER,25116.5176109627,SOUTH EUROPE,CAW1,IBERICA,2976.1298574449975,27927.38492658038,12538063.0,1,3781.0,24951.255069135383,2810.8673156176806
1172,CT5,Spain,2020.05,IBERICA,CD-Spain,85.10943559468899,CD-ES,EMEA,649.0,CUCUMBER,26316.980207350174,SOUTH EUROPE,CAW1,IBERICA,4634.536439593052,32159.570153387245,12538063.0,1,3781.0,27525.033713794193,5842.589946037071
1173,CT5,Spain,2021.08,IBERICA,CD-Spain,1162.98596536614,CD-ES,EMEA,649.0,CUCUMBER,11700.662370305627,SOUTH EUROPE,CAW1,IBERICA,1640.0777156846702,13761.333891406102,12538063.0,1,3781.0,12121.256175721432,2060.6715211004753
1174,CT5,Spain,2021.08,IBERICA,CD-Spain,2469.429764480319,CD-ES,EMEA,649.0,CUCUMBER,22721.193344879757,SOUTH EUROPE,CAW1,IBERICA,2868.2812078499746,25968.33811812977,12538063.0,1,3781.0,23100.056910279796,3247.1447732500146
1175,CT5,Spain,2021.06,IBERICA,CD-Spain,651.3124492388278,CD-ES,EMEA,649.0,CUCUMBER,22068.137179645717,SOUTH EUROPE,CAW1,IBERICA,3238.420880386343,27669.375764116972,12097157.0,1,3781.0,24430.95488373063,5601.238584471254
1176,CT5,Spain,2020.08,IBERICA,CD-Spain,22.53098446328636,CD-ES,EMEA,649.0,CUCUMBER,10512.713613824339,SOUTH EUROPE,CAW1,IBERICA,1611.4994525622494,12498.382971133791,12097157.0,1,3781.0,10886.883518571542,1985.669357309453
1177,CT5,Spain,2020.02,IBERICA,CD-Spain,821.3241971122059,CD-ES,EMEA,649.0,CUCUMBER,12222.438851999279,SOUTH EUROPE,CAW1,IBERICA,2164.9586085002093,15562.267702532554,12097157.0,1,3781.0,13397.309094032344,3339.828850533275
1178,CT5,Spain,2020.07,IBERICA,CD-Spain,1445.994802482879,CD-ES,EMEA,649.0,CUCUMBER,11060.654910596146,SOUTH EUROPE,CAW1,IBERICA,1632.4191097054177,13664.17797507761,12538063.0,1,3781.0,12031.758865372192,2603.5230644814633
1179,CT5,Spain,2020.07,IBERICA,CD-Spain,1299.96132663447,CD-ES,EMEA,649.0,CUCUMBER,15042.849997210096,SOUTH EUROPE,CAW1,IBERICA,2653.8348187120355,19112.200571988073,12538063.0,1,3781.0,16458.365753276037,4069.350574777977
1180,CT5,Spain,2020.08,IBERICA,CD-Spain,520.2562183261261,CD-ES,EMEA,649.0,CUCUMBER,24887.71899118285,SOUTH EUROPE,CAW1,IBERICA,4191.873231077468,30838.788784721124,12097157.0,1,3781.0,26646.915553643656,5951.069793538273
1181,CT5,Spain,2020.06,IBERICA,CD-Spain,1400.607389386305,CD-ES,EMEA,649.0,CUCUMBER,11135.590158573934,SOUTH EUROPE,CAW1,IBERICA,1900.430584750255,13131.522627362867,12538063.0,1,3781.0,11231.092042612612,1995.9324687889334
1182,CT5,Spain,2020.02,IBERICA,CD-Spain,153.8959961515895,CD-ES,EMEA,649.0,CUCUMBER,26491.625530533827,SOUTH EUROPE,CAW1,IBERICA,3287.35463230221,30683.286482695705,12538063.0,1,3781.0,27395.931850393496,4191.660952161878
1183,CT5,Spain,2020.01,IBERICA,CD-Spain,2074.279642537438,CD-ES,EMEA,649.0,CUCUMBER,24262.31687421818,SOUTH EUROPE,CAW1,IBERICA,3500.652527285601,29277.034039336664,12538063.0,1,3781.0,25776.381512051063,5014.717165118484
1184,CT5,Spain,2020.07,IBERICA,CD-Spain,1596.01570496509,CD-ES,EMEA,649.0,CUCUMBER,28939.26826730296,SOUTH EUROPE,CAW1,IBERICA,3571.1315470629165,33217.960571068055,12538063.0,1,3781.0,29646.829024005136,4278.692303765095
1185,CT5,Spain,2020.04,IBERICA,CD-Spain,841.4325550143989,CD-ES,EMEA,649.0,CUCUMBER,18834.347661536907,SOUTH EUROPE,CAW1,IBERICA,3103.0492343757683,24317.74616637212,12097157.0,1,3781.0,21214.69693199635,5483.398504835211
1186,CT5,Spain,2020.07,IBERICA,CD-Spain,675.5243063455421,CD-ES,EMEA,649.0,CUCUMBER,16426.046084422465,SOUTH EUROPE,CAW1,IBERICA,1908.3588093824255,18825.38287384781,12538063.0,1,3781.0,16917.024064465386,2399.336789425346
1187,CT5,Spain,2020.06,IBERICA,CD-Spain,133.9319204615752,CD-ES,EMEA,649.0,CUCUMBER,18080.428502257626,SOUTH EUROPE,CAW1,IBERICA,3463.155929667123,21689.992183431325,12538063.0,1,3781.0,18226.836253764202,3609.563681173699
1188,CT5,Spain,2021.07,IBERICA,CD-Spain,1265.957970404204,CD-ES,EMEA,649.0,CUCUMBER,24174.570495831642,SOUTH EUROPE,CAW1,IBERICA,3033.785225314622,27855.363680814502,12538063.0,1,3781.0,24821.57845549988,3680.7931849828615
1189,CT5,Spain,2021.07,IBERICA,CD-Spain,523.0818020531292,CD-ES,EMEA,649.0,CUCUMBER,30083.420166090073,SOUTH EUROPE,CAW1,IBERICA,5980.75442278736,35425.633436475204,12538063.0,1,3781.0,29444.879013687845,5342.213270385132
1190,CT5,Spain,2022.01,IBERICA,CD-Spain,1131.810867701097,CD-ES,EMEA,649.0,CUCUMBER,12166.017054372853,SOUTH EUROPE,CAW1,IBERICA,2696.382587355451,15702.976515581788,12538063.0,1,3781.0,13006.593928226337,3536.959461208934
1191,CT5,Spain,2021.07,IBERICA,CD-Spain,740.088058932988,CD-ES,EMEA,649.0,CUCUMBER,23024.369797316267,SOUTH EUROPE,CAW1,IBERICA,2866.332762925291,24768.268267721134,12538063.0,1,3781.0,21901.93550479584,1743.8984704048655
1192,CT5,Spain,2021.01,IBERICA,CD-Spain,369.8272783608631,CD-ES,EMEA,649.0,CUCUMBER,24904.436822948937,SOUTH EUROPE,CAW1,IBERICA,4297.427491552302,28602.80194023094,12538063.0,1,3781.0,24305.374448678638,3698.3651172820023
1193,CT5,Spain,2021.02,IBERICA,CD-Spain,239.7590562488141,CD-ES,EMEA,649.0,CUCUMBER,22725.912118731474,SOUTH EUROPE,CAW1,IBERICA,3939.0806847921835,28016.51408431073,12538063.0,1,3781.0,24077.433399518544,5290.601965579254
1194,CT5,Spain,2022.04,IBERICA,CD-Spain,225.9918312930356,CD-ES,EMEA,649.0,CUCUMBER,19524.009327363616,SOUTH EUROPE,CAW1,IBERICA,4533.748879536865,24308.973303592375,12538063.0,1,3781.0,19775.22442405551,4784.963976228757
1195,CT5,Spain,2021.02,IBERICA,CD-Spain,1211.662697439391,CD-ES,EMEA,649.0,CUCUMBER,20975.139548557185,SOUTH EUROPE,CAW1,IBERICA,2027.800694865156,25587.776565400683,12538063.0,1,3781.0,23559.975870535527,4612.637016843499
1196,CT5,Spain,2020.05,IBERICA,CD-Spain,975.6561972878987,CD-ES,EMEA,649.0,CUCUMBER,20730.660417136733,SOUTH EUROPE,CAW1,IBERICA,3336.8519593502247,23388.81252772933,12538063.0,1,3781.0,20051.960568379105,2658.152110592597
1197,CT1,South Africa,2022.03,SOUTH AFRICA,CD-South Africa,198.984191534587,CD-ZA,EMEA,639.0,CUCUMBER,10582.544471194196,"E-EUROPE, AFRICA & IRAN",CAE1,AFRICA,1282.9740858150756,12701.343145283583,12538063.0,1,3743.0,11418.369059468507,2118.798674089387
1198,CT1,South Africa,2021.08,SOUTH AFRICA,CD-South Africa,304.6396267214459,CD-ZA,EMEA,639.0,CUCUMBER,23675.521382388524,"E-EUROPE, AFRICA & IRAN",CAE1,AFRICA,3810.0561892080796,28620.012343335475,12097157.0,1,3743.0,24809.956154127394,4944.490960946951
1199,CT56,Bulgaria,2022.12,CENTRAL EUROPE & BALKANS,CD-Bulgaria,89.48261647100253,CD-BG,EMEA,634.0,CUCUMBER,15584.356464388782,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2509.6279906102054,18355.004867220032,12538063.0,1,3605.0,15845.376876609826,2770.6484028312493
1200,CT5,Spain,2021.07,IBERICA,CD-Spain,557.6374057952476,CD-ES,EMEA,649.0,CUCUMBER,17437.21353471455,SOUTH EUROPE,CAW1,IBERICA,2081.662412623235,20162.084145722216,12538063.0,1,3781.0,18080.42173309898,2724.8706110076687
1201,CT5,Spain,2022.08,IBERICA,CD-Spain,645.1959232679637,CD-ES,EMEA,649.0,CUCUMBER,25799.11080052242,SOUTH EUROPE,CAW1,IBERICA,4564.356052360283,29767.063747614968,12538063.0,1,3781.0,25202.707695254685,3967.952947092548
1202,CT5,Spain,2022.06,IBERICA,CD-Spain,1332.633080969298,CD-ES,EMEA,649.0,CUCUMBER,22162.286212656447,SOUTH EUROPE,CAW1,IBERICA,3625.5508194606073,28646.285276722738,12538063.0,1,3781.0,25020.73445726213,6483.99906406629
1203,CT5,Spain,2022.06,IBERICA,CD-Spain,349.4842149383716,CD-ES,EMEA,649.0,CUCUMBER,22528.66865527173,SOUTH EUROPE,CAW1,IBERICA,3856.7332716264887,30154.619704497447,12538063.0,1,3781.0,26297.886432870957,7625.9510492257195
1204,CT5,Spain,2021.07,IBERICA,CD-Spain,2395.47379736816,CD-ES,EMEA,649.0,CUCUMBER,14532.605352285009,SOUTH EUROPE,CAW1,IBERICA,2321.724337084364,16835.893381051206,12538063.0,1,3781.0,14514.169043966842,2303.2880287661983
1205,CT5,Spain,2021.08,IBERICA,CD-Spain,184.4497538967658,CD-ES,EMEA,649.0,CUCUMBER,16460.817616079195,SOUTH EUROPE,CAW1,IBERICA,2391.2013827680435,19409.43842302145,12538063.0,1,3781.0,17018.237040253407,2948.6208069422537
1206,CT5,Spain,2022.08,IBERICA,CD-Spain,1212.170170150817,CD-ES,EMEA,649.0,CUCUMBER,13472.950377024035,SOUTH EUROPE,CAW1,IBERICA,2164.417161088579,15577.05268950618,12538063.0,1,3781.0,13412.6355284176,2104.102312482144
1207,CT5,Spain,2021.08,IBERICA,CD-Spain,1457.0892575209,CD-ES,EMEA,649.0,CUCUMBER,19942.957142620595,SOUTH EUROPE,CAW1,IBERICA,2297.51336285329,24779.392645377568,12538063.0,1,3781.0,22481.879282524278,4836.435502756974
1208,CT5,Spain,2021.07,IBERICA,CD-Spain,10.50551642010416,CD-ES,EMEA,649.0,CUCUMBER,10302.80742476233,SOUTH EUROPE,CAW1,IBERICA,1421.700694072643,13465.180505342843,12538063.0,1,3781.0,12043.479811270201,3162.3730805805135
1209,CT5,Spain,2021.06,IBERICA,CD-Spain,444.1937030086667,CD-ES,EMEA,649.0,CUCUMBER,23541.2780037685,SOUTH EUROPE,CAW1,IBERICA,3290.374308270724,29335.613087924758,12538063.0,1,3781.0,26045.23877965403,5794.335084156255
1210,CT51,Germany,2022.03,EMEA GLASS,CD-Germany-Glass,1353.802893597785,CD-DE-GLAS,EMEA,665.0,CUCUMBER,19109.185206825474,NORTH EUROPE,CAW2,EMEA GLASS,3688.6286795198557,20774.638227833537,12654904.0,1,3385.0,17086.009548313683,1665.453021008064
1211,CT51,France,2022.02,EMEA GLASS,CD-France-Glass,1771.277905162539,CD-FR-GLAS,EMEA,664.0,CUCUMBER,24036.565899872126,NORTH EUROPE,CAW2,EMEA GLASS,3861.6598616772712,27753.033225408246,10803348.0,1,3354.0,23891.373363730974,3716.467325536118
1212,CT51,Germany,2021.05,EMEA GLASS,CD-Germany-Glass,1867.038441635483,CD-DE-GLAS,EMEA,665.0,CUCUMBER,11587.270582118235,NORTH EUROPE,CAW2,EMEA GLASS,1533.7616087896797,13411.463169140983,12654904.0,1,3385.0,11877.701560351303,1824.192587022747
1213,CT51,Germany,2021.05,EMEA GLASS,CD-Germany-Glass,618.8919754476486,CD-DE-GLAS,EMEA,665.0,CUCUMBER,15403.923414227958,NORTH EUROPE,CAW2,EMEA GLASS,2508.961535003367,18307.49699192925,12654904.0,1,3385.0,15798.535456925882,2903.5735777012906
1214,CT51,France,2021.03,EMEA GLASS,CD-France-Glass,562.2141957496056,CD-FR-GLAS,EMEA,664.0,CUCUMBER,24955.72298285648,NORTH EUROPE,CAW2,EMEA GLASS,3638.3007887894883,29454.337439592124,10803348.0,1,3354.0,25816.036650802635,4498.614456735641
1215,CT51,France,2022.05,EMEA GLASS,CD-France-Glass,626.1830498278971,CD-FR-GLAS,EMEA,664.0,CUCUMBER,18724.357159762356,NORTH EUROPE,CAW2,EMEA GLASS,1205.2461450818566,20849.416083525695,10803348.0,1,3354.0,19644.16993844384,2125.0589237633385
1216,CT52,Poland,2022.11,NW OPEN FIELD,CD-Poland-Open Field,1437.98176636607,CD-PL-OPEN,EMEA,687.0,CUCUMBER,23598.34886596674,NORTH EUROPE,CAW2,NW OPEN FIELD,4495.648837934611,28522.015928654095,11297816.0,1,3655.0,24026.367090719483,4923.667062687357
1217,CT52,Poland,2021.03,NW OPEN FIELD,CD-Poland-Open Field,849.2900030344331,CD-PL-OPEN,EMEA,687.0,CUCUMBER,12018.330379706698,NORTH EUROPE,CAW2,NW OPEN FIELD,1874.1345403980615,13485.292850981457,11297816.0,1,3655.0,11611.158310583396,1466.9624712747582
1218,CT51,Germany,2020.05,EMEA GLASS,CD-Germany-Glass,414.4910531094753,CD-DE-GLAS,EMEA,665.0,CUCUMBER,16819.437654089932,NORTH EUROPE,CAW2,EMEA GLASS,2643.6144698317753,19306.564772970505,12654904.0,1,3385.0,16662.95030313873,2487.1271188805745
1219,CT56,Rep. of Belarus,2021.12,RUSSIA & UKRAINE,CD-Belarus,560.1100681558228,CD-BY,EMEA,685.0,CUCUMBER,15098.388025188471,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2884.1615003444954,17889.381881138634,10803348.0,1,3605.0,15005.220380794137,2790.9938559501625
1220,CT51,Sweden,2022.06,EMEA GLASS,CD-Sweden-Glass,2394.490212891037,CD-SE-GLAS,EMEA,666.0,CUCUMBER,20536.880108654397,NORTH EUROPE,CAW2,EMEA GLASS,2655.6797902086123,23121.03042553121,12452354.0,1,3605.0,20465.3506353226,2584.150316876812
1221,CT7,Italy,2021.03,ITALY,CD-Italy,107.8593061163904,CD-IT,EMEA,602.0,MELON,10843.734899299841,SOUTH EUROPE,CAW1,ITALY,1688.5176908545357,12502.572435741235,11203247.0,1,3515.0,10814.054744886698,1658.8375364413926
1222,CT7,Italy,2021.03,ITALY,CD-Italy,481.2436211628826,CD-IT,EMEA,602.0,MELON,14725.009226672917,SOUTH EUROPE,CAW1,ITALY,2331.073756570374,16940.62296581548,11203247.0,1,3515.0,14609.549209245106,2215.613739142563
1223,CT7,Italy,2021.02,ITALY,CD-Italy,1859.153111180585,CD-IT,EMEA,602.0,MELON,22656.203723884264,SOUTH EUROPE,CAW1,ITALY,3735.4710920764664,29959.39463416934,11203247.0,1,3515.0,26223.923542092874,7303.190910285078
1224,CT7,Italy,2022.06,ITALY,CD-Italy,351.6397953017752,CD-IT,EMEA,602.0,MELON,16835.12668327239,SOUTH EUROPE,CAW1,ITALY,1895.695252825883,19843.117309648835,11203247.0,1,3515.0,17947.42205682295,3007.990626376446
